BSC;SITENAME;BCF;TRE_NAME;FE_NUM;ODU_NAME;ODU_RX_MAX;ODU_RX_MIN;ODU_RX_CURRENT;ODU_RX_AVERAGE;ODU_CURRENT_TX_POWER;ODU_ALCQ;ODU_TX_FREQUENCY
POLB2;PO0009;25;bsc715475_bcf25_4080;4;PO0009>PO0039;-35.67 dBm;-120.00 dBm;-51.0 dBm;-48.91 dBm;8;ALCQ;23198000 (kHz)
POLB2;PO0009;25;bsc715475_bcf25_4080;2;PO0009>PO0003;;;-103.5 dBm;;18;Off;22354500 (kHz)
POLB2;PO0009;25;bsc715475_bsf25_11;4;PO0009->PO0053;-40.11 dBm;-120.00 dBm;-42.5 dBm;-42.92 dBm;18;Off;23030000 (kHz)
POLB2;PO0003;7;bsc715475_bcf7_4080;6;PO0003>PO0023;;;-103.2 dBm;;7;On;23131500 (kHz)
POLB2;PO0003;7;bsc715475_bcf7_4080;8;PO0003>PO0046;-35.12 dBm;-120.00 dBm;-45.4 dBm;-46.17 dBm;14;ALCQ;14445000 (kHz)
POLB2;PO0003;7;bsc715475_bcf7_4080;9;PO0003>PO0041;;;-50.7 dBm;;5;On;23145500 (kHz)
POLB2;PO0003;7;bsc715475_bcf7_4080;2;PO0003>PO0010;;;-104.2 dBm;;18;Off;23362500 (kHz)
POLB2;PO0006;16;bsc715475_bcf16_4080;3;PO0006>PO0001;;;-50.0 dBm;;1;On;23152500 (kHz)
POLB2;PO0006;16;bsc715475_bcf16_4080;2;PO0006>PO0010;;;-101.7 dBm;;18;On;23131500 (kHz)
POLB2;PO0037;109;bsc715475_bcf109_11;5;PO0037>POTR06;-32.28 dBm;-120.00 dBm;-44.8 dBm;-45.77 dBm;20;Off;14907000 (kHz)
POLB2;PO0037;109;bsc715475_bcf109_4080;6;PO0037>PO0036;-36.28 dBm;-120.00 dBm;-50.9 dBm;-51.44 dBm;4;ALCQ;23376500 (kHz)
POLB2;PO0037;109;bsc715475_bcf109_4080;3;PO0037>PO0038;;;-50.5 dBm;;8;On;23145500 (kHz)
POLB2;PO0037;109;bsc715475_bcf109_4080;9;PO0037>PO0042;;;-51.8 dBm;;9;On;23131500 (kHz)
POLB2;PO0037;109;bsc715475_bcf109_4080;5;PO0037>PO0045;-34.12 dBm;-120.00 dBm;-38.4 dBm;-45.57 dBm;18;Off;23201500 (kHz)
POLB2;PO0037;109;bsc715475_bcf109_61;3;POTR06>PO0037;-34.52 dBm;-120.00 dBm;-46.1 dBm;-47.46 dBm;20;Off;14417000 (kHz)
POLB2;PO0037;109;bsc715475_bcf109_64;3;POTR06>PO2518;-41.17 dBm;-120.00 dBm;-53.4 dBm;-52.59 dBm;16;ALCQ;14490500 (kHz)
POLB2;PO0073;207;bsc715475_bcf207_4080;2;PO0073>PO9058;-34.99 dBm;-120.00 dBm;-47.4 dBm;-45.36 dBm;9;ALCQ;23131500 (kHz)
POLB2;PO0045;133;bsc715475_bcf133_4080;2;PO0045>PO0037;-32.67 dBm;-120.00 dBm;-36.6 dBm;-42.48 dBm;18;Off;22193500 (kHz)
POLB2;PO0038;112;bsc715475_bcf112_4080;2;PO0038>PO0037;;;-49.7 dBm;;7;On;22137500 (kHz)
POLB2;PO0030;85;bsc715475_bcf85_4080;3;PO0030>PO0027;-27.50 dBm;-120.00 dBm;-50.7 dBm;-48.49 dBm;3;ALCQ;22169000 (kHz)
POLB2;PO9016;148;bsc715475_bcf148_4080;6;PO9016>PO9017;-36.12 dBm;-120.00 dBm;-46.0 dBm;-47.38 dBm;12;ALCQ;14935000 (kHz)
POLB2;PO9016;148;bsc715475_bcf148_4080;3;PO9016>PO2603;-42.96 dBm;-120.00 dBm;-47.3 dBm;-46.63 dBm;20;ALCQ;14907000 (kHz)
POLB2;PO9016;148;bsc715475_bcf148_4080;2;PO9016>PO0017;-38.86 dBm;-120.00 dBm;-46.7 dBm;-46.49 dBm;12;ALCQ;23198000 (kHz)
POLB2;PO9016;148;bsc715475_bcf148_4080;5;PO9016>PO0056;-39.89 dBm;-120.00 dBm;-48.1 dBm;-48.50 dBm;9;ALCQ;23023000 (kHz)
POLB2;PO0021;333;bsc715475_bcf333_4080;2;PO0021>PO0011;;;-50.9 dBm;;4;On;23138500 (kHz)
POLB2;PO0023;67;bsc715475_bcf67_4080;2;PO0023>PO0003;;;-103.8 dBm;;18;On;22123500 (kHz)
POLB2;PO0023;67;bsc715475_bcf67_4080;5;PO0023>PO0008;-35.13 dBm;-120.00 dBm;-49.8 dBm;-48.12 dBm;1;ALCQ;22022000 (kHz)
POLB2;PO9013;76;bsc715475_bsf76_4080;3;PO9013>PO9012;-35.94 dBm;-120.00 dBm;-44.3 dBm;-43.73 dBm;20;Off;14445000 (kHz)
POLB2;PO9012;446;bsc715475_bsf446_14;2;PO9012>PO9011_2;-95.51 dBm;-120.00 dBm;-98.6 dBm;-98.32 dBm;20;Off;14963000 (kHz)
POLB2;PO9012;446;bsc715475_bsf446_4080;8;PO9012>PO9013;-35.01 dBm;-120.00 dBm;-44.0 dBm;-44.06 dBm;20;Off;14935000 (kHz)
POLB2;PO9012;446;bsc715475_bsf446_4080;4;PO9012>PO2519;-40.04 dBm;-120.00 dBm;-52.7 dBm;-53.31 dBm;15;ALCQ;14896500 (kHz)
POLB2;PO9012;446;bsc715475_bsf446_4080;3;PO9012>PO9011_1;-37.61 dBm;-120.00 dBm;-44.7 dBm;-44.59 dBm;20;Off;14907000 (kHz)
POLB2;PO2519;329;bsc715475_bsf329_4080;2;PO2519>PO9012;-39.64 dBm;-120.00 dBm;-51.9 dBm;-52.96 dBm;13;ALCQ;14406500 (kHz)
POLB2;PO0010;28;bsc715475_bcf28_104;6;PO0010>PO0005;;;-104.0 dBm;;18;Off;22200500 (kHz)
POLB2;PO0010;28;bsc715475_bcf28_104;5;PO0010>PO0006;;;-103.4 dBm;;8;Off;22123500 (kHz)
POLB2;PO0010;28;bsc715475_bcf28_4080;3;PO0010>PO0012;;;-95.8 dBm;;18;Off;22183000 (kHz)
POLB2;PO0010;28;bsc715475_bcf28_101;4;PO0010>PO0048;-34.67 dBm;-120.00 dBm;-44.8 dBm;-52.47 dBm;23;Off;7442000 (kHz)
POLB2;PO0039;61;bsc715475_bcf61_4080;2;PO0039>PO0009;-38.35 dBm;-120.00 dBm;-49.1 dBm;-48.17 dBm;6;ALCQ;22190000 (kHz)
POLB2;PO0040;118;bsc715475_bcf118_4080;2;PO0040>PO0017;;;-43.3 dBm;;18;Off;23131500 (kHz)
POLB2;PO9020;190;bsc715475_bcf190_4080;4;PO9020>PO9058_1;-39.54 dBm;-120.00 dBm;-42.9 dBm;-45.26 dBm;13;ALCQ;14935000 (kHz)
POLB2;PO9020;190;bsc715475_bcf190_4080;5;PO9020>PO9058_2;-42.34 dBm;-120.00 dBm;-46.2 dBm;-49.26 dBm;20;ALCQ;14935000 (kHz)
POLB2;PO0036;106;bsc715475_bcf106_4080;4;PO0036>POI900;-32.68 dBm;-120.00 dBm;-44.6 dBm;-45.13 dBm;8;ALCQ;22022000 (kHz)
POLB2;PO0036;106;bsc715475_bcf106_4080;2;PO0036>PO0037;-37.95 dBm;-120.00 dBm;-51.0 dBm;-49.18 dBm;4;ALCQ;22368500 (kHz)
POLB2;PO0035;103;bsc715475_bcf103_12;4;PO0035>PO9013_1;-43.97 dBm;-110.67 dBm;-110.2 dBm;-92.67 dBm;23;Off;7687000 (kHz)
POLB2;PO0035;103;bsc715475_bcf103_12;5;PO0035>PO9013_2;-94.43 dBm;-120.00 dBm;-97.7 dBm;-97.27 dBm;23;Off;7687000 (kHz)
POLB2;PO0042;310;bsc715475_bcf310_4080;2;PO0037>PO0042;;;-53.9 dBm;;9;On;22123500 (kHz)
POLB2;PO9113;202;bsc715475_bcf202_4080;3;PO9113>PO0044;-42.12 dBm;-120.00 dBm;-47.6 dBm;-47.10 dBm;20;ALCQ;14445000 (kHz)
POLB2;PO9113;202;bsc715475_bcf202_4080;2;PO9113>PO2514;-43.85 dBm;-120.00 dBm;-47.7 dBm;-47.38 dBm;20;ALCQ;14445000 (kHz)
POLB2;PO0005;13;bsc715475_bcf13_4080;2;PO0005>PO0010;;;-104.0 dBm;;18;Off;23208500 (kHz)
POLB2;PO0005;13;bsc715475_bcf13_2;5;PO0005>PO0007;;;-44.6 dBm;;1;On;23366000 (kHz)
POLB2;PO0017;49;bsc715475_bcf49_4080;3;PO0017>PO0018;;;-44.3 dBm;;13;On;22050000 (kHz)
POLB2;PO0017;49;bsc715475_bcf49_4080;5;PO0017>PO0014;;;-38.7 dBm;;8;Off;22358000 (kHz)
POLB2;PO0017;49;bsc715475_bcf49_13;4;PO0017>PO0013;;;-34.9 dBm;;18;Off;22144500 (kHz)
POLB2;PO0017;49;bsc715475_bsf49_11;4;PO0017>PO9016;;;-46.3 dBm;;12;On;22190000 (kHz)
POLB2;PO0017;49;bsc715475_bsf49_12;4;PO0017>PO0015;-33.56 dBm;-120.00 dBm;-40.3 dBm;-38.24 dBm;18;Off;22130500 (kHz)
POLB2;PO0017;49;bsc715475_bsf49_12;5;PO0017>PO0040;;;-46.0 dBm;;18;Off;22123500 (kHz)
POLB2;PO2514;339;bsc715475_bsf339_4080;6;PO2514>PO2515;-42.19 dBm;-120.00 dBm;-52.0 dBm;-52.81 dBm;13;ALCQ;14959500 (kHz)
POLB2;PO2514;339;bsc715475_bsf339_4080;11;PO2514>PO9113;-44.37 dBm;-120.00 dBm;-46.1 dBm;-47.25 dBm;16;ALCQ;14935000 (kHz)
POLB2;PO2514;339;bsc715475_bsf339_4080;9;PO2514>PO9112;-41.41 dBm;-120.00 dBm;-49.6 dBm;-50.83 dBm;15;ALCQ;14977000 (kHz)
POLB2;PO2514;339;bsc715475_bsf339_4080;2;PO2514>PO2534;-39.95 dBm;-120.00 dBm;-41.9 dBm;-41.75 dBm;18;Off;23030000 (kHz)
POLB2;PO9057;198;bsc715475_bcf198_4080;3;PO9057>PO9056;-42.41 dBm;-120.00 dBm;-46.1 dBm;-46.82 dBm;20;ALCQ;14907000 (kHz)
POLB2;PO9057;198;bsc715475_bcf198_4080;2;PO9057>PO9058;-29.12 dBm;-120.00 dBm;-38.5 dBm;-37.27 dBm;20;Off;14907000 (kHz)
POLB2;PO0044;130;bsc715475_bcf130_4080;3;PO0044>PO9113;-44.34 dBm;-120.00 dBm;-47.9 dBm;-47.41 dBm;20;ALCQ;14935000 (kHz)
POLB2;PO0044;130;bsc715475_bcf130_4080;2;PO0044>PO0047;-42.00 dBm;-120.00 dBm;-47.2 dBm;-47.11 dBm;13;ALCQ;14907000 (kHz)
POLB2;PO0026;73;bsc715475_bcf73_4080;2;PO0026>PO0024;-30.72 dBm;-120.00 dBm;-47.4 dBm;-47.73 dBm;0;ALCQ;23023000 (kHz)
POLB2;PO0053;158;bsc715475_bsf158_4080;2;PO0053>PO0009;;;-42.2 dBm;;18;Off;22022000 (kHz)
POLB2;PO9056;193;bsc715475_bcf193_4080;4;PO9056>PO9057;-38.80 dBm;-120.00 dBm;-46.2 dBm;-46.56 dBm;16;ALCQ;14417000 (kHz)
POLB2;PO9056;193;bsc715475_bcf193_4080;3;PO9056>PO9055_2;-45.38 dBm;-120.00 dBm;-52.1 dBm;-51.47 dBm;;ALCQ;14472998 (kHz)
POLB2;PO9056;193;bsc715475_bcf193_4080;2;PO9056>PO9055_1;-39.26 dBm;-120.00 dBm;-47.4 dBm;-47.14 dBm;20;ALCQ;14472998 (kHz)
POLB2;PO9056;193;bsc715475_bcf193_4080;5;PO9056>PO9111;;;-46.0 dBm;;23;Off;7442000 (kHz)
POLB2;PO0001;1;bsc715475_bcf1_4080;2;PO0001>PO0006;;;-50.6 dBm;;0;On;22144500 (kHz)
POLB2;PO2534;230;bsc715475_bsf230_4080;2;FlexiHopper;-34.26 dBm;-120.00 dBm;-37.7 dBm;-38.41 dBm;15;Off;22022000 (kHz)
POLB2;PO0007;19;bsc715475_bcf19_4080;2;PO0007>PO0005;-29.57 dBm;-120.00 dBm;-44.9 dBm;-49.61 dBm;3;ALCQ;22358000 (kHz)
POLB2;PO0004;10;bsc715475_bcf10_4080;2;PO0004>PO0012;;;-104.1 dBm;;15;Off;22137500 (kHz)
POLB2;PO0015;115;bsc715475_bcf115_4080;2;PO0015>PO0017;-35.74 dBm;-120.00 dBm;-42.2 dBm;-40.61 dBm;18;Off;23138500 (kHz)
POLB2;PO9058;313;bsc715475_bcf313_4;5;PO9058>PO0073;-38.98 dBm;-120.00 dBm;-47.7 dBm;-48.47 dBm;10;ALCQ;22123500 (kHz)
POLB2;PO9058;313;bsc715475_bcf313_4080;4;PO9058>PO9020_2;-44.03 dBm;-120.00 dBm;-51.1 dBm;-52.04 dBm;20;ALCQ;14445000 (kHz)
POLB2;PO9058;313;bsc715475_bcf313_4080;3;PO9058>PO9020_1;-38.35 dBm;-120.00 dBm;-46.7 dBm;-48.04 dBm;17;ALCQ;14445000 (kHz)
POLB2;PO9058;313;bsc715475_bcf313_3;5;PO9058>PO9057;-28.67 dBm;-120.00 dBm;-39.1 dBm;-37.74 dBm;20;Off;14417000 (kHz)
POLB2;PO0043;127;bsc715475_bcf127_4080;2;PO0043>PO0034;;;-50.5 dBm;;0;On;22144500 (kHz)
POLB2;PO0050;97;bsc715475_bcf97_4087;4;PO0050>PO0028;-41.15 dBm;-120.00 dBm;-50.4 dBm;-51.13 dBm;8;ALCQ;22165500 (kHz)
POLB2;PO9054;411;bsc715475_bsf411_4080;6;PO9054>PO9055_1;-46.00 dBm;-120.00 dBm;-54.1 dBm;-54.66 dBm;20;ALCQ;14473000 (kHz)
POLB2;PO9054;411;bsc715475_bsf411_4080;2;PO9054>PO9053;-30.88 dBm;-120.00 dBm;-55.3 dBm;-51.54 dBm;2;ALCQ;14406500 (kHz)
POLB2;PO9054;411;bsc715475_bsf411_4080;5;PO9054>PO9055_2;-40.60 dBm;-120.00 dBm;-61.5 dBm;-56.17 dBm;20;ALCQ;14473000 (kHz)
POLB2;PO0028;82;bsc715475_bcf82_4080;2;PO0028>PO0050;;;-50.1 dBm;;8;On;23173500 (kHz)
POLB2;PO0031;91;bsc715475_bcf91_4080;3;PO0031>PO0032;-38.27 dBm;-120.00 dBm;-38.9 dBm;-39.65 dBm;3;ALCQ;22123500 (kHz)
POLB2;PO0031;91;bsc715475_bcf91_4080;2;PO0031>PO0034;-48.77 dBm;-120.00 dBm;-51.8 dBm;-51.65 dBm;5;ALCQ;22186500 (kHz)
POLB2;PO9010;404;bsc715475_bsf404_4080;9;PO9010>PO2516;-32.35 dBm;-120.00 dBm;-46.5 dBm;-42.38 dBm;20;Off;14980500 (kHz)
POLB2;PO9010;404;bsc715475_bsf404_4080;5;PO9010>PO2510;-40.74 dBm;-120.00 dBm;-51.5 dBm;-52.55 dBm;12;ALCQ;14896500 (kHz)
POLB2;PO9010;404;bsc715475_bsf404_11;6;PO9010>PO9009_2;-40.20 dBm;-120.00 dBm;-51.0 dBm;-48.57 dBm;20;ALCQ;14963000 (kHz)
POLB2;PO9010;404;bsc715475_bsf404_11;5;PO9010>PO9009_1;-37.18 dBm;-120.00 dBm;-48.1 dBm;-45.44 dBm;17;ALCQ;14963000 (kHz)
POLB2;PO0008;150;bsc715475_bcf150_4087;4;PO0008>PO0023;-33.38 dBm;-120.00 dBm;-49.9 dBm;-48.42 dBm;2;ALCQ;23030000 (kHz)
POLB2;PO0034;100;bsc715475_bcf100_4080;3;PO0034>PO0031;-39.56 dBm;-120.00 dBm;-52.3 dBm;-49.19 dBm;5;ALCQ;23194500 (kHz)
POLB2;PO0034;100;bsc715475_bcf100_4080;7;PO0034>PO0043;;;-51.6 dBm;;1;On;23152500 (kHz)
POLB2;PO0034;100;bsc715475_bcf100_6;5;PO0034>PO0010;;;-97.7 dBm;;18;On;23170000 (kHz)
POLB2;PO0041;121;bsc715475_bcf121_4080;3;PO0041>PO0051;-38.24 dBm;-120.00 dBm;-41.4 dBm;-40.69 dBm;18;Off;22123500 (kHz)
POLB2;PO0041;121;bsc715475_bcf121_4080;2;PO0041>PO0003;;;-50.9 dBm;;4;On;22137500 (kHz)
POLB2;PO0046;136;bsc715475_bcf136_4080;2;PO0046>PO0003;-40.27 dBm;-120.00 dBm;-46.0 dBm;-46.69 dBm;15;ALCQ;14935000 (kHz)
POLB2;PO0018;22;bsc715475_bcf22_4080;2;PO0018>PO0017;-40.06 dBm;-120.00 dBm;-45.7 dBm;-46.68 dBm;13;ALCQ;23058000 (kHz)
POLB2;PO9112;64;bsc715475_bsf64_4080;3;PO9112>PO9055;-35.51 dBm;-120.00 dBm;-46.3 dBm;-45.89 dBm;23;Off;7442000 (kHz)
POLB2;PO9112;64;bsc715475_bsf64_4080;2;PO9112>PO2514;-40.38 dBm;-120.00 dBm;-50.7 dBm;-49.95 dBm;19;ALCQ;14487000 (kHz)
POLB2;PO9055;215;bsc715475_bsf215_4080;6;PO9055>PO9056_2;-44.00 dBm;-120.00 dBm;-48.9 dBm;-48.78 dBm;20;ALCQ;14962998 (kHz)
POLB2;PO9055;215;bsc715475_bsf215_4080;8;PO9055>PO9112;-34.34 dBm;-120.00 dBm;-44.9 dBm;-43.85 dBm;23;Off;7687000 (kHz)
POLB2;PO9055;215;bsc715475_bsf215_4080;3;PO9055>PO9054_1;-40.54 dBm;-120.00 dBm;-47.7 dBm;-47.03 dBm;20;ALCQ;14963000 (kHz)
POLB2;PO9055;215;bsc715475_bsf215_4080;2;PO9055>PO9054_2;-48.40 dBm;-120.00 dBm;-52.4 dBm;-51.65 dBm;20;ALCQ;14963000 (kHz)
POLB2;PO9055;215;bsc715475_bsf215_4080;5;PO9055>PO9056_1;-42.63 dBm;-120.00 dBm;-46.8 dBm;-46.80 dBm;20;ALCQ;14962998 (kHz)
POLB2;PO0011;31;bsc715475_bcf31_4080;6;PO0011>PO0021;;;-48.1 dBm;;2;On;22130500 (kHz)
POLB2;PO0011;31;bsc715475_bcf31_4080;2;PO0011>PO0003;;;-97.8 dBm;;0;Off;22123500 (kHz)
POLB2;PO0032;94;bsc715475_bcf94_4080;2;PO0032>PO0031;;;-50.8 dBm;;17;On;23131500 (kHz)
POLB2;PO0047;139;bsc715475_bcf139_4080;3;PO0047>PO0024;-40.16 dBm;-120.00 dBm;-45.7 dBm;-46.21 dBm;16;ALCQ;23114000 (kHz)
POLB2;PO0047;139;bsc715475_bcf139_4080;2;PO0047>PO0044;-33.07 dBm;-120.00 dBm;-45.7 dBm;-43.97 dBm;13;ALCQ;14417000 (kHz)
POLB2;PO0056;381;bsc715475_bcf381_4080;2;PO0056>PO9016;-41.03 dBm;-120.00 dBm;-48.9 dBm;-48.60 dBm;10;ALCQ;22015000 (kHz)
POLB2;PO9011;443;bsc715475_bsf443_4080;2;PO9011>PO9012;-37.49 dBm;-120.00 dBm;-47.0 dBm;-44.09 dBm;20;Off;14417000 (kHz)
DNEB3;DN2218;272;bsc724305_bcf272_4080;4;DN2218>DN2228;-40.58 dBm;-120.00 dBm;-44.0 dBm;-46.42 dBm;18;Off;23131500 (kHz)
DNEB3;DN2218;272;bsc724305_bcf272_4080;7;DN2218>DN2217;-34.08 dBm;-120.00 dBm;-41.4 dBm;-46.26 dBm;16;Off;23152500 (kHz)
DNEB3;DN2218;272;bsc724305_bcf272_4080;2;DN2218>DN2241;;;-40.3 dBm;;16;Off;23198000 (kHz)
DNEB3;DN2218;272;bsc724305_bcf272_4080;5;DN2218>DN2242;-34.42 dBm;-120.00 dBm;-43.0 dBm;-46.43 dBm;16;Off;23159500 (kHz)
DNEB3;DN9110;548;bsc724305_bsf548_4080;2;DN9110>DN0211;-34.02 dBm;-120.00 dBm;-46.6 dBm;-45.09 dBm;20;Off;14966500 (kHz)
DNEB3;DN2229;290;bsc724305_bcf290_4080;2;DN2229>DN2217;;;-41.4 dBm;;15;Off;23187502 (kHz)
DNEB3;DN0065;206;bsc724305_bcf206_4080;2;DN0065>DN0011;-37.13 dBm;-120.00 dBm;-41.5 dBm;-41.41 dBm;18;Off;23173500 (kHz)
DNEB3;DN0086;224;bsc724305_bcf224_4080;2;DN0086>DN0034;;;-41.9 dBm;;18;Off;22151500 (kHz)
DNEB3;DN0155;84;bsc724305_bcf84_4087;4;DN0155_DN0034;;;-41.8 dBm;;1;Off;22015000 (kHz)
DNEB3;DN0043;182;bsc724305_bcf182_4080;2;DN0043>DN0034;;;-43.5 dBm;;15;Off;22029002 (kHz)
DNEB3;DN2811;560;bsc724305_bsf560_4080;2;DN2811>DN2810;-33.01 dBm;-120.00 dBm;-47.1 dBm;-50.99 dBm;20;Off;14483500 (kHz)
DNEB3;DN0090;464;bsc724305_bsf464_4080;2;DN0090>DN0079;;;-42.5 dBm;;16;Off;22165500 (kHz)
DNEB3;DN0123;242;bsc724305_bcf242_4080;2;DN0123>DN0042;-36.45 dBm;-120.00 dBm;-43.5 dBm;-41.76 dBm;14;Off;23366000 (kHz)
DNEB3;DN0108;467;bsc724305_bsf467_4080;2;DN0108>DN0012;;;-39.4 dBm;;13;Off;22137500 (kHz)
DNEB3;DN9052;524;bsc724305_bsf524_4080;6;DN9052>DN9051;-36.73 dBm;-120.00 dBm;-43.1 dBm;-44.39 dBm;18;Off;14906998 (kHz)
DNEB3;DN9052;524;bsc724305_bsf524_4080;2;DN9052>DN9053;-31.28 dBm;-120.00 dBm;-41.3 dBm;-39.92 dBm;20;Off;14907000 (kHz)
DNEB3;DN2242;320;bsc724305_bcf320_4080;2;DN2242>DN2218;-34.25 dBm;-120.00 dBm;-42.8 dBm;-47.70 dBm;16;Off;22151500 (kHz)
DNEB3;DN0082;218;bsc724305_bcf218_4080;2;DN0082>DN0123;-37.79 dBm;-120.00 dBm;-41.7 dBm;-41.18 dBm;10;Off;22361500 (kHz)
DNEB3;DN0103;230;bsc724305_bcf230_4080;2;DN0103>DN0123;;;-42.0 dBm;;9;Off;22354500 (kHz)
DNEB3;DN0011;158;bsc724305_bcf158_4080;3;DN0011>DN0065;-40.55 dBm;-120.00 dBm;-44.0 dBm;-48.95 dBm;18;Off;22165500 (kHz)
DNEB3;DN0011;158;bsc724305_bcf158_4080;2;DN0011>DN0067;;;-41.8 dBm;;14;Off;22123500 (kHz)
DNEB3;DN2228;284;bsc724305_bcf284_4080;2;DN2228>DN2218;-43.15 dBm;-120.00 dBm;-47.4 dBm;-47.21 dBm;18;Off;22123500 (kHz)
DNEB3;DN0042;176;bsc724305_bcf176_2;4;DN0042>DN0123;;;-45.0 dBm;;14;Off;22358000 (kHz)
DNEB3;DN0042;176;bsc724305_bcf176_5;4;DN0042>DN0034;;;-41.5 dBm;;18;Off;22022000 (kHz)
DNEB3;DN0042;176;bsc724305_bcf176_3;4;DN0042>DN9107;-34.93 dBm;-120.00 dBm;-44.7 dBm;-45.37 dBm;20;Off;14473000 (kHz)
DNEB3;DN0042;176;bsc724305_bcf176_4080;6;DN0042>DN0150;-38.37 dBm;-120.00 dBm;-40.0 dBm;-47.07 dBm;7;Off;22165500 (kHz)
DNEB3;DN0042;176;bsc724305_bcf176_4080;8;DN0042>DN0049;;;-41.5 dBm;;7;Off;22144500 (kHz)
DNEB3;DN0042;176;bsc724305_bcf176_4080;11;DN0042>DN0083;;;-50.2 dBm;;10;Off;22130500 (kHz)
DNEB3;DN0042;176;bsc724305_bcf176_4080;4;DN0042>DN0067;;;-41.9 dBm;;14;Off;22183000 (kHz)
DNEB3;DN0042;176;bsc724305_bcf176_4080;2;DN0042>DN0190;-41.83 dBm;-120.00 dBm;-47.4 dBm;-46.70 dBm;18;Off;22172500 (kHz)
DNEB3;DN0034;77;bsc724305_bcf77_4080;6;DN0034>DN0155;-37.82 dBm;-120.00 dBm;-41.6 dBm;-41.32 dBm;1;Off;23023000 (kHz)
DNEB3;DN0034;77;bsc724305_bcf77_4080;8;DN0034>DN0043;;;-43.2 dBm;;15;Off;23037002 (kHz)
DNEB3;DN0034;77;bsc724305_bcf77_4080;3;DN0034>DN0143;;;-43.3 dBm;;18;Off;23023000 (kHz)
DNEB3;DN0034;77;bsc724305_bcf77_4080;2;DN0034>DN0042;;;-41.9 dBm;;18;Off;23030000 (kHz)
DNEB3;DN0034;77;bsc724305_bcf77_4080;5;DN0034>DN0086;;;-43.2 dBm;;18;Off;23159500 (kHz)
DNEB3;DN0078;134;bsc724305_bsf134_4080;2;DN0078>DN0092;-34.92 dBm;-120.00 dBm;-47.8 dBm;-45.40 dBm;16;Off;22151500 (kHz)
DNEB3;DN9053;530;bsc724305_bsf530_4080;8;DN9053>DN9052;-33.18 dBm;-120.00 dBm;-39.8 dBm;-40.60 dBm;20;Off;14417000 (kHz)
DNEB3;DN9053;530;bsc724305_bsf530_4080;6;DN9053>DN2902;-31.36 dBm;-120.00 dBm;-57.9 dBm;-51.31 dBm;23;Off;7470000 (kHz)
DNEB3;DN9053;530;bsc724305_bsf530_4080;3;DN9053>DN9054;-42.23 dBm;-120.00 dBm;-46.4 dBm;-46.08 dBm;18;Off;23197999 (kHz)
DNEB3;DN9053;530;bsc724305_bsf530_4080;2;DN9053>DN2806;-33.99 dBm;-120.00 dBm;-40.9 dBm;-40.52 dBm;20;Off;14473000 (kHz)
DNEB3;DN0151;254;bsc724305_bcf254_4080;2;DN0151>DN0012;-32.54 dBm;-120.00 dBm;-41.0 dBm;-44.14 dBm;11;Off;22022000 (kHz)
DNEB3;DN9054;536;bsc724305_bsf536_4080;4;DN9054>DN6003;-33.64 dBm;-120.00 dBm;-38.4 dBm;-37.96 dBm;14;Off;14907000 (kHz)
DNEB3;DN9054;536;bsc724305_bsf536_4080;2;DN9054>DN9053;-41.08 dBm;-120.00 dBm;-47.5 dBm;-45.78 dBm;18;Off;22189999 (kHz)
DNEB3;DN6003;603;bsc724305_bsf603_4080;5;DN6003>DN9054;-34.09 dBm;-120.00 dBm;-37.5 dBm;-37.23 dBm;14;Off;14417000 (kHz)
DNEB3;DN2241;296;bsc724305_bcf296_4080;4;DN2241>DN2218;;;-39.1 dBm;;16;Off;22190000 (kHz)
DNEB3;DN2241;296;bsc724305_bcf296_4080;3;DN2241>DN2247;-34.04 dBm;-120.00 dBm;-40.1 dBm;-46.16 dBm;13;ATPC;14963000 (kHz)
DNEB3;DN2241;296;bsc724305_bcf296_4080;5;DN2241>DN2220;;;-50.9 dBm;;1;On;22130500 (kHz)
DNEB3;DN0092;500;bsc724305_bsf500_4080;3;DN0092>DN0078;-34.51 dBm;-120.00 dBm;-47.7 dBm;-39.16 dBm;16;Off;23159500 (kHz)
DNEB3;DN0092;500;bsc724305_bsf500_4080;2;DN0092>DN0115;-37.85 dBm;-120.00 dBm;-47.8 dBm;-44.64 dBm;18;Off;23359000 (kHz)
DNEB3;DN0150;248;bsc724305_bcf248_4080;2;DN0150>DN0042;-38.38 dBm;-120.00 dBm;-40.8 dBm;-47.44 dBm;7;Off;23173500 (kHz)
DNEB3;DN0067;212;bsc724305_bcf212_4080;4;DN0067>DN0042;;;-42.6 dBm;;14;Off;23191000 (kHz)
DNEB3;DN0067;212;bsc724305_bcf212_4080;3;DN0067>DN0011;;;-41.4 dBm;;14;Off;23131500 (kHz)
DNEB3;DN2220;278;bsc724305_bcf278_4080;2;DN2220>DN2241;;;-50.0 dBm;;1;On;23138500 (kHz)
DNEB3;DN0048;138;bsc724305_bsf138_4080;3;DN0048>DN9107;-32.90 dBm;-120.00 dBm;-41.6 dBm;-41.20 dBm;12;Off;14413500 (kHz)
DNEB3;DNI906;572;bsc724305_bsf572_4080;2;DNi906>DN0115;-36.87 dBm;-120.00 dBm;-41.3 dBm;-40.68 dBm;16;Off;23023000 (kHz)
DNEB3;DN2904;512;bsc724305_bsf512_4080;2;DN2904>DN9051;;;-44.3 dBm;;18;Off;23023000 (kHz)
